ablation,sample_size,replicate,seed,full_tv_error,ablated_tv_error,full_better,invalid_category,full_invalid_mass,ablated_invalid_mass,full_invalid_top1,ablated_invalid_top1
A4_remove_hierarchical_pooling,20,55,201784,0.067530864198,0.07,True,,,,,
A2_remove_industry_prior,20,56,201785,0.121296296296,0.107037037037,False,,,,,
A4_remove_hierarchical_pooling,20,56,201785,0.121296296296,0.25,True,,,,,
A2_remove_industry_prior,20,57,201786,0.06549382716,0.048518518519,False,,,,,
A4_remove_hierarchical_pooling,20,57,201786,0.06549382716,0.13,True,,,,,
A2_remove_industry_prior,20,58,201787,0.079938271605,0.146296296296,True,,,,,
A4_remove_hierarchical_pooling,20,58,201787,0.079938271605,0.1,True,,,,,
A2_remove_industry_prior,20,59,201788,0.06950617284,0.094444444444,True,,,,,
A4_remove_hierarchical_pooling,20,59,201788,0.06950617284,0.13,True,,,,,
A2_remove_industry_prior,20,60,201789,0.179012345679,0.190740740741,True,,,,,
A4_remove_hierarchical_pooling,20,60,201789,0.179012345679,0.2,True,,,,,
A2_remove_industry_prior,20,61,201790,0.08450617284,0.112592592593,True,,,,,
A4_remove_hierarchical_pooling,20,61,201790,0.08450617284,0.12,True,,,,,
A2_remove_industry_prior,20,62,201791,0.041358024691,0.038518518519,False,,,,,
A4_remove_hierarchical_pooling,20,62,201791,0.041358024691,0.1,True,,,,,
A2_remove_industry_prior,20,63,201792,0.118888888889,0.140740740741,True,,,,,
A4_remove_hierarchical_pooling,20,63,201792,0.118888888889,0.13,True,,,,,
A2_remove_industry_prior,20,64,201793,0.008333333333,0.096296296296,True,,,,,
A4_remove_hierarchical_pooling,20,64,201793,0.008333333333,0.03,True,,,,,
A2_remove_industry_prior,20,65,201794,0.058024691358,0.05962962963,True,,,,,
A4_remove_hierarchical_pooling,20,65,201794,0.058024691358,0.1,True,,,,,
A2_remove_industry_prior,20,66,201795,0.119444444444,0.166666666667,True,,,,,
A4_remove_hierarchical_pooling,20,66,201795,0.119444444444,0.15,True,,,,,
A2_remove_industry_prior,20,67,201796,0.086419753086,0.135185185185,True,,,,,
A4_remove_hierarchical_pooling,20,67,201796,0.086419753086,0.1,True,,,,,
A2_remove_industry_prior,20,68,201797,0.039567901235,0.116666666667,True,,,,,
A4_remove_hierarchical_pooling,20,68,201797,0.039567901235,0.08,True,,,,,
A2_remove_industry_prior,20,69,201798,0.182654320988,0.229259259259,True,,,,,
A4_remove_hierarchical_pooling,20,69,201798,0.182654320988,0.27,True,,,,,
A2_remove_industry_prior,20,70,201799,0.077530864198,0.065185185185,False,,,,,
A4_remove_hierarchical_pooling,20,70,201799,0.077530864198,0.18,True,,,,,
A2_remove_industry_prior,20,71,201800,0.18024691358,0.198148148148,True,,,,,
A4_remove_hierarchical_pooling,20,71,201800,0.18024691358,0.2,True,,,,,
A2_remove_industry_prior,20,72,201801,0.072222222222,0.083333333333,True,,,,,
A4_remove_hierarchical_pooling,20,72,201801,0.072222222222,0.1,True,,,,,
A2_remove_industry_prior,20,73,201802,0.104938271605,0.101481481481,False,,,,,
A4_remove_hierarchical_pooling,20,73,201802,0.104938271605,0.15,True,,,,,
A2_remove_industry_prior,20,74,201803,0.057037037037,0.142222222222,True,,,,,
A4_remove_hierarchical_pooling,20,74,201803,0.057037037037,0.07,True,,,,,
A2_remove_industry_prior,20,75,201804,0.132654320988,0.127407407407,False,,,,,
A4_remove_hierarchical_pooling,20,75,201804,0.132654320988,0.17,True,,,,,
A2_remove_industry_prior,20,76,201805,0.045061728395,0.053703703704,True,,,,,
A4_remove_hierarchical_pooling,20,76,201805,0.045061728395,0.08,True,,,,,
A2_remove_industry_prior,20,77,201806,0.113827160494,0.14962962963,True,,,,,
A4_remove_hierarchical_pooling,20,77,201806,0.113827160494,0.15,True,,,,,
A2_remove_industry_prior,20,78,201807,0.156790123457,0.157407407407,True,,,,,
A4_remove_hierarchical_pooling,20,78,201807,0.156790123457,0.15,False,,,,,
A2_remove_industry_prior,20,79,201808,0.057469135802,0.067037037037,True,,,,,
A4_remove_hierarchical_pooling,20,79,201808,0.057469135802,0.08,True,,,,,
A2_remove_industry_prior,20,80,201809,0.118765432099,0.129259259259,True,,,,,
A4_remove_hierarchical_pooling,20,80,201809,0.118765432099,0.22,True,,,,,
A2_remove_industry_prior,20,81,201810,0.084567901235,0.042222222222,False,,,,,
A4_remove_hierarchical_pooling,20,81,201810,0.084567901235,0.1,True,,,,,
A2_remove_industry_prior,20,82,201811,0.212345679012,0.274074074074,True,,,,,
A4_remove_hierarchical_pooling,20,82,201811,0.212345679012,0.3,True,,,,,
A2_remove_industry_prior,20,83,201812,0.137962962963,0.177777777778,True,,,,,
A4_remove_hierarchical_pooling,20,83,201812,0.137962962963,0.15,True,,,,,
A2_remove_industry_prior,20,84,201813,0.053024691358,0.127407407407,True,,,,,
A4_remove_hierarchical_pooling,20,84,201813,0.053024691358,0.12,True,,,,,
A2_remove_industry_prior,20,85,201814,0.041419753086,0.131481481481,True,,,,,
A4_remove_hierarchical_pooling,20,85,201814,0.041419753086,0.05,True,,,,,
A2_remove_industry_prior,20,86,201815,0.078765432099,0.148148148148,True,,,,,
A4_remove_hierarchical_pooling,20,86,201815,0.078765432099,0.13,True,,,,,
A2_remove_industry_prior,20,87,201816,0.097160493827,0.116296296296,True,,,,,
A4_remove_hierarchical_pooling,20,87,201816,0.097160493827,0.12,True,,,,,
A2_remove_industry_prior,20,88,201817,0.017654320988,0.07037037037,True,,,,,
A4_remove_hierarchical_pooling,20,88,201817,0.017654320988,0.05,True,,,,,
A2_remove_industry_prior,20,89,201818,0.088827160494,0.166296296296,True,,,,,
A4_remove_hierarchical_pooling,20,89,201818,0.088827160494,0.17,True,,,,,
A2_remove_industry_prior,20,90,201819,0.05549382716,0.127407407407,True,,,,,
A4_remove_hierarchical_pooling,20,90,201819,0.05549382716,0.07,True,,,,,
A2_remove_industry_prior,20,91,201820,0.072469135802,0.090740740741,True,,,,,
A4_remove_hierarchical_pooling,20,91,201820,0.072469135802,0.12,True,,,,,
A2_remove_industry_prior,20,92,201821,0.116913580247,0.201481481481,True,,,,,
A4_remove_hierarchical_pooling,20,92,201821,0.116913580247,0.17,True,,,,,
A2_remove_industry_prior,20,93,201822,0.117654320988,0.105925925926,False,,,,,
A4_remove_hierarchical_pooling,20,93,201822,0.117654320988,0.23,True,,,,,
A2_remove_industry_prior,20,94,201823,0.058271604938,0.032962962963,False,,,,,
A4_remove_hierarchical_pooling,20,94,201823,0.058271604938,0.15,True,,,,,
A2_remove_industry_prior,20,95,201824,0.133641975309,0.085185185185,False,,,,,
A4_remove_hierarchical_pooling,20,95,201824,0.133641975309,0.25,True,,,,,
A2_remove_industry_prior,20,96,201825,0.114444444444,0.088518518519,False,,,,,
A4_remove_hierarchical_pooling,20,96,201825,0.114444444444,0.17,True,,,,,
A2_remove_industry_prior,20,97,201826,0.086666666667,0.036666666667,False,,,,,
A4_remove_hierarchical_pooling,20,97,201826,0.086666666667,0.15,True,,,,,
A2_remove_industry_prior,20,98,201827,0.159567901235,0.207407407407,True,,,,,
A4_remove_hierarchical_pooling,20,98,201827,0.159567901235,0.15,False,,,,,
A2_remove_industry_prior,20,99,201828,0.169814814815,0.168888888889,False,,,,,
A4_remove_hierarchical_pooling,20,99,201828,0.169814814815,0.23,True,,,,,
A2_remove_industry_prior,20,100,201829,0.054012345679,0.108888888889,True,,,,,
A4_remove_hierarchical_pooling,20,100,201829,0.054012345679,0.1,True,,,,,
A2_remove_industry_prior,20,101,201830,0.111790123457,0.133703703704,True,,,,,
A4_remove_hierarchical_pooling,20,101,201830,0.111790123457,0.18,True,,,,,
A2_remove_industry_prior,20,102,201831,0.156172839506,0.187037037037,True,,,,,
A4_remove_hierarchical_pooling,20,102,201831,0.156172839506,0.2,True,,,,,
A2_remove_industry_prior,20,103,201832,0.092283950617,0.072222222222,False,,,,,
A4_remove_hierarchical_pooling,20,103,201832,0.092283950617,0.2,True,,,,,
A2_remove_industry_prior,20,104,201833,0.148765432099,0.209259259259,True,,,,,
A4_remove_hierarchical_pooling,20,104,201833,0.148765432099,0.2,True,,,,,
A2_remove_industry_prior,20,105,201834,0.038209876543,0.09037037037,True,,,,,
A4_remove_hierarchical_pooling,20,105,201834,0.038209876543,0.05,True,,,,,
A2_remove_industry_prior,20,106,201835,0.056172839506,0.108888888889,True,,,,,
A4_remove_hierarchical_pooling,20,106,201835,0.056172839506,0.1,True,,,,,
A2_remove_industry_prior,20,107,201836,0.115185185185,0.166666666667,True,,,,,
A4_remove_hierarchical_pooling,20,107,201836,0.115185185185,0.18,True,,,,,
A2_remove_industry_prior,20,108,201837,0.073456790123,0.124074074074,True,,,,,
A4_remove_hierarchical_pooling,20,108,201837,0.073456790123,0.1,True,,,,,
A2_remove_industry_prior,20,109,201838,0.098395061728,0.157037037037,True,,,,,
A4_remove_hierarchical_pooling,20,109,201838,0.098395061728,0.12,True,,,,,
A2_remove_industry_prior,20,110,201839,0.155185185185,0.125555555556,False,,,,,
A4_remove_hierarchical_pooling,20,110,201839,0.155185185185,0.22,True,,,,,
A2_remove_industry_prior,20,111,201840,0.130864197531,0.17037037037,True,,,,,
A4_remove_hierarchical_pooling,20,111,201840,0.130864197531,0.15,True,,,,,
A2_remove_industry_prior,20,112,201841,0.177839506173,0.212962962963,True,,,,,
A4_remove_hierarchical_pooling,20,112,201841,0.177839506173,0.28,True,,,,,
A2_remove_industry_prior,20,113,201842,0.18987654321,0.135555555556,False,,,,,
A4_remove_hierarchical_pooling,20,113,201842,0.18987654321,0.28,True,,,,,
A2_remove_industry_prior,20,114,201843,0.162654320988,0.197777777778,True,,,,,
A4_remove_hierarchical_pooling,20,114,201843,0.162654320988,0.17,True,,,,,
A2_remove_industry_prior,20,115,201844,0.14049382716,0.076296296296,False,,,,,
A4_remove_hierarchical_pooling,20,115,201844,0.14049382716,0.23,True,,,,,
A2_remove_industry_prior,20,116,201845,0.074382716049,0.045925925926,False,,,,,
A4_remove_hierarchical_pooling,20,116,201845,0.074382716049,0.1,True,,,,,
A2_remove_industry_prior,20,117,201846,0.078456790123,0.104074074074,True,,,,,
A4_remove_hierarchical_pooling,20,117,201846,0.078456790123,0.13,True,,,,,
A2_remove_industry_prior,20,118,201847,0.027716049383,0.057037037037,True,,,,,
A4_remove_hierarchical_pooling,20,118,201847,0.027716049383,0.07,True,,,,,
A2_remove_industry_prior,20,119,201848,0.097530864198,0.071851851852,False,,,,,
A4_remove_hierarchical_pooling,20,119,201848,0.097530864198,0.2,True,,,,,
A2_remove_industry_prior,20,120,201849,0.058271604938,0.066296296296,True,,,,,
A4_remove_hierarchical_pooling,20,120,201849,0.058271604938,0.15,True,,,,,
A2_remove_industry_prior,20,121,201850,0.089814814815,0.160740740741,True,,,,,
A4_remove_hierarchical_pooling,20,121,201850,0.089814814815,0.12,True,,,,,
A2_remove_industry_prior,20,122,201851,0.155555555556,0.15,False,,,,,
A4_remove_hierarchical_pooling,20,122,201851,0.155555555556,0.18,True,,,,,
A2_remove_industry_prior,20,123,201852,0.163333333333,0.08,False,,,,,
A4_remove_hierarchical_pooling,20,123,201852,0.163333333333,0.23,True,,,,,
A2_remove_industry_prior,20,124,201853,0.124135802469,0.133333333333,True,,,,,
A4_remove_hierarchical_pooling,20,124,201853,0.124135802469,0.18,True,,,,,
A2_remove_industry_prior,20,125,201854,0.140740740741,0.196296296296,True,,,,,
A4_remove_hierarchical_pooling,20,125,201854,0.140740740741,0.2,True,,,,,
A2_remove_industry_prior,20,126,201855,0.088888888889,0.12962962963,True,,,,,
A4_remove_hierarchical_pooling,20,126,201855,0.088888888889,0.1,True,,,,,
A2_remove_industry_prior,20,127,201856,0.151172839506,0.173703703704,True,,,,,
A4_remove_hierarchical_pooling,20,127,201856,0.151172839506,0.17,True,,,,,
A2_remove_industry_prior,20,128,201857,0.108333333333,0.2,True,,,,,
A4_remove_hierarchical_pooling,20,128,201857,0.108333333333,0.15,True,,,,,
A2_remove_industry_prior,20,129,201858,0.093209876543,0.109259259259,True,,,,,
A4_remove_hierarchical_pooling,20,129,201858,0.093209876543,0.1,True,,,,,
A2_remove_industry_prior,20,130,201859,0.093518518519,0.144444444444,True,,,,,
A4_remove_hierarchical_pooling,20,130,201859,0.093518518519,0.13,True,,,,,
A2_remove_industry_prior,20,131,201860,0.124691358025,0.068518518519,False,,,,,
A4_remove_hierarchical_pooling,20,131,201860,0.124691358025,0.2,True,,,,,
A2_remove_industry_prior,20,132,201861,0.139259259259,0.188888888889,True,,,,,
A4_remove_hierarchical_pooling,20,132,201861,0.139259259259,0.18,True,,,,,
A2_remove_industry_prior,20,133,201862,0.106172839506,0.087037037037,False,,,,,
A4_remove_hierarchical_pooling,20,133,201862,0.106172839506,0.2,True,,,,,
A2_remove_industry_prior,20,134,201863,0.042345679012,0.114814814815,True,,,,,
A4_remove_hierarchical_pooling,20,134,201863,0.042345679012,0.05,True,,,,,
A2_remove_industry_prior,20,135,201864,0.127530864198,0.148518518519,True,,,,,
A4_remove_hierarchical_pooling,20,135,201864,0.127530864198,0.18,True,,,,,
A2_remove_industry_prior,20,136,201865,0.084567901235,0.068518518519,False,,,,,
A4_remove_hierarchical_pooling,20,136,201865,0.084567901235,0.15,True,,,,,
A2_remove_industry_prior,20,137,201866,0.042901234568,0.107407407407,True,,,,,
A4_remove_hierarchical_pooling,20,137,201866,0.042901234568,0.03,False,,,,,
A2_remove_industry_prior,20,138,201867,0.081728395062,0.09037037037,True,,,,,
A4_remove_hierarchical_pooling,20,138,201867,0.081728395062,0.07,False,,,,,
A2_remove_industry_prior,20,139,201868,0.062407407407,0.063333333333,True,,,,,
A4_remove_hierarchical_pooling,20,139,201868,0.062407407407,0.08,True,,,,,
A2_remove_industry_prior,20,140,201869,0.064197530864,0.060740740741,False,,,,,
A4_remove_hierarchical_pooling,20,140,201869,0.064197530864,0.15,True,,,,,
A2_remove_industry_prior,20,141,201870,0.025308641975,0.073703703704,True,,,,,
A4_remove_hierarchical_pooling,20,141,201870,0.025308641975,0.07,True,,,,,
A2_remove_industry_prior,20,142,201871,0.200925925926,0.255555555556,True,,,,,
A4_remove_hierarchical_pooling,20,142,201871,0.200925925926,0.25,True,,,,,
A2_remove_industry_prior,20,143,201872,0.126234567901,0.121851851852,False,,,,,
A4_remove_hierarchical_pooling,20,143,201872,0.126234567901,0.25,True,,,,,
A2_remove_industry_prior,20,144,201873,0.118827160494,0.081111111111,False,,,,,
A4_remove_hierarchical_pooling,20,144,201873,0.118827160494,0.2,True,,,,,
A2_remove_industry_prior,20,145,201874,0.076790123457,0.127407407407,True,,,,,
A4_remove_hierarchical_pooling,20,145,201874,0.076790123457,0.07,False,,,,,
A2_remove_industry_prior,20,146,201875,0.13950617284,0.097777777778,False,,,,,
A4_remove_hierarchical_pooling,20,146,201875,0.13950617284,0.2,True,,,,,
A2_remove_industry_prior,20,147,201876,0.095308641975,0.107037037037,True,,,,,
A4_remove_hierarchical_pooling,20,147,201876,0.095308641975,0.17,True,,,,,
A2_remove_industry_prior,20,148,201877,0.071543209877,0.101481481481,True,,,,,
A4_remove_hierarchical_pooling,20,148,201877,0.071543209877,0.12,True,,,,,
A2_remove_industry_prior,20,149,201878,0.174691358025,0.131481481481,False,,,,,
A4_remove_hierarchical_pooling,20,149,201878,0.174691358025,0.3,True,,,,,
A2_remove_industry_prior,20,150,201879,0.19962962963,0.231111111111,True,,,,,
A4_remove_hierarchical_pooling,20,150,201879,0.19962962963,0.22,True,,,,,
A2_remove_industry_prior,20,151,201880,0.085432098765,0.112592592593,True,,,,,
A4_remove_hierarchical_pooling,20,151,201880,0.085432098765,0.07,False,,,,,
A2_remove_industry_prior,20,152,201881,0.146049382716,0.177777777778,True,,,,,
A4_remove_hierarchical_pooling,20,152,201881,0.146049382716,0.18,True,,,,,
A2_remove_industry_prior,20,153,201882,0.094444444444,0.05,False,,,,,
A4_remove_hierarchical_pooling,20,153,201882,0.094444444444,0.15,True,,,,,
A2_remove_industry_prior,20,154,201883,0.13462962963,0.166666666667,True,,,,,
A4_remove_hierarchical_pooling,20,154,201883,0.13462962963,0.18,True,,,,,
A2_remove_industry_prior,20,155,201884,0.105802469136,0.084814814815,False,,,,,
A4_remove_hierarchical_pooling,20,155,201884,0.105802469136,0.2,True,,,,,
A2_remove_industry_prior,20,156,201885,0.065185185185,0.122222222222,True,,,,,
A4_remove_hierarchical_pooling,20,156,201885,0.065185185185,0.1,True,,,,,
A2_remove_industry_prior,20,157,201886,0.031234567901,0.061111111111,True,,,,,
A4_remove_hierarchical_pooling,20,157,201886,0.031234567901,0.08,True,,,,,
A2_remove_industry_prior,20,158,201887,0.048148148148,0.055925925926,True,,,,,
A4_remove_hierarchical_pooling,20,158,201887,0.048148148148,0.1,True,,,,,
A2_remove_industry_prior,20,159,201888,0.136111111111,0.133333333333,False,,,,,
A4_remove_hierarchical_pooling,20,159,201888,0.136111111111,0.1,False,,,,,
A2_remove_industry_prior,20,160,201889,0.042839506173,0.05,True,,,,,
A4_remove_hierarchical_pooling,20,160,201889,0.042839506173,0.07,True,,,,,
A2_remove_industry_prior,20,161,201890,0.05950617284,0.075555555556,True,,,,,
A4_remove_hierarchical_pooling,20,161,201890,0.05950617284,0.12,True,,,,,
A2_remove_industry_prior,20,162,201891,0.067283950617,0.132962962963,True,,,,,
A4_remove_hierarchical_pooling,20,162,201891,0.067283950617,0.07,True,,,,,
A2_remove_industry_prior,20,163,201892,0.138518518519,0.114444444444,False,,,,,
A4_remove_hierarchical_pooling,20,163,201892,0.138518518519,0.22,True,,,,,
A2_remove_industry_prior,20,164,201893,0.191358024691,0.198148148148,True,,,,,
A4_remove_hierarchical_pooling,20,164,201893,0.191358024691,0.2,True,,,,,
A2_remove_industry_prior,20,165,201894,0.079691358025,0.138888888889,True,,,,,
A4_remove_hierarchical_pooling,20,165,201894,0.079691358025,0.13,True,,,,,
A2_remove_industry_prior,20,166,201895,0.150555555556,0.17,True,,,,,
A4_remove_hierarchical_pooling,20,166,201895,0.150555555556,0.17,True,,,,,
A2_remove_industry_prior,20,167,201896,0.126234567901,0.161111111111,True,,,,,
A4_remove_hierarchical_pooling,20,167,201896,0.126234567901,0.15,True,,,,,
A2_remove_industry_prior,20,168,201897,0.111419753086,0.185185185185,True,,,,,
A4_remove_hierarchical_pooling,20,168,201897,0.111419753086,0.2,True,,,,,
A2_remove_industry_prior,20,169,201898,0.146666666667,0.162962962963,True,,,,,
A4_remove_hierarchical_pooling,20,169,201898,0.146666666667,0.18,True,,,,,
A2_remove_industry_prior,20,170,201899,0.07537037037,0.041111111111,False,,,,,
A4_remove_hierarchical_pooling,20,170,201899,0.07537037037,0.13,True,,,,,
A2_remove_industry_prior,20,171,201900,0.079074074074,0.083333333333,True,,,,,
A4_remove_hierarchical_pooling,20,171,201900,0.079074074074,0.08,True,,,,,
A2_remove_industry_prior,20,172,201901,0.009567901235,0.074074074074,True,,,,,
A4_remove_hierarchical_pooling,20,172,201901,0.009567901235,0.02,True,,,,,
A2_remove_industry_prior,20,173,201902,0.163209876543,0.245925925926,True,,,,,
A4_remove_hierarchical_pooling,20,173,201902,0.163209876543,0.22,True,,,,,
A2_remove_industry_prior,20,174,201903,0.024012345679,0.090740740741,True,,,,,
A4_remove_hierarchical_pooling,20,174,201903,0.024012345679,0.02,False,,,,,
A2_remove_industry_prior,20,175,201904,0.162037037037,0.222222222222,True,,,,,
A4_remove_hierarchical_pooling,20,175,201904,0.162037037037,0.2,True,,,,,
A2_remove_industry_prior,20,176,201905,0.068765432099,0.079259259259,True,,,,,
A4_remove_hierarchical_pooling,20,176,201905,0.068765432099,0.07,True,,,,,
A2_remove_industry_prior,20,177,201906,0.136049382716,0.09962962963,False,,,,,
A4_remove_hierarchical_pooling,20,177,201906,0.136049382716,0.25,True,,,,,
A2_remove_industry_prior,20,178,201907,0.070617283951,0.092222222222,True,,,,,
A4_remove_hierarchical_pooling,20,178,201907,0.070617283951,0.12,True,,,,,
A2_remove_industry_prior,20,179,201908,0.101172839506,0.109259259259,True,,,,,
A4_remove_hierarchical_pooling,20,179,201908,0.101172839506,0.12,True,,,,,
A2_remove_industry_prior,20,180,201909,0.097160493827,0.068148148148,False,,,,,
A4_remove_hierarchical_pooling,20,180,201909,0.097160493827,0.2,True,,,,,
A2_remove_industry_prior,20,181,201910,0.157777777778,0.053703703704,False,,,,,
A4_remove_hierarchical_pooling,20,181,201910,0.157777777778,0.2,True,,,,,
A2_remove_industry_prior,20,182,201911,0.123086419753,0.121851851852,False,,,,,
A4_remove_hierarchical_pooling,20,182,201911,0.123086419753,0.22,True,,,,,
A2_remove_industry_prior,20,183,201912,0.095308641975,0.144444444444,True,,,,,
A4_remove_hierarchical_pooling,20,183,201912,0.095308641975,0.12,True,,,,,
A2_remove_industry_prior,20,184,201913,0.046358024691,0.035185185185,False,,,,,
A4_remove_hierarchical_pooling,20,184,201913,0.046358024691,0.08,True,,,,,
A2_remove_industry_prior,20,185,201914,0.073086419753,0.064444444444,False,,,,,
A4_remove_hierarchical_pooling,20,185,201914,0.073086419753,0.1,True,,,,,
A2_remove_industry_prior,20,186,201915,0.135802469136,0.164814814815,True,,,,,
A4_remove_hierarchical_pooling,20,186,201915,0.135802469136,0.15,True,,,,,
A2_remove_industry_prior,20,187,201916,0.067037037037,0.108888888889,True,,,,,
A4_remove_hierarchical_pooling,20,187,201916,0.067037037037,0.1,True,,,,,
A2_remove_industry_prior,20,188,201917,0.079691358025,0.061481481481,False,,,,,
A4_remove_hierarchical_pooling,20,188,201917,0.079691358025,0.13,True,,,,,
A2_remove_industry_prior,20,189,201918,0.081728395062,0.148148148148,True,,,,,
A4_remove_hierarchical_pooling,20,189,201918,0.081728395062,0.07,False,,,,,
A2_remove_industry_prior,20,190,201919,0.126543209877,0.153333333333,True,,,,,
A4_remove_hierarchical_pooling,20,190,201919,0.126543209877,0.15,True,,,,,
A2_remove_industry_prior,20,191,201920,0.065679012346,0.062592592593,False,,,,,
A4_remove_hierarchical_pooling,20,191,201920,0.065679012346,0.12,True,,,,,
A2_remove_industry_prior,20,192,201921,0.062962962963,0.094444444444,True,,,,,
A4_remove_hierarchical_pooling,20,192,201921,0.062962962963,0.05,False,,,,,
A2_remove_industry_prior,20,193,201922,0.027777777778,0.094074074074,True,,,,,
A4_remove_hierarchical_pooling,20,193,201922,0.027777777778,0.05,True,,,,,
A2_remove_industry_prior,20,194,201923,0.115679012346,0.077407407407,False,,,,,
A4_remove_hierarchical_pooling,20,194,201923,0.115679012346,0.17,True,,,,,
A2_remove_industry_prior,20,195,201924,0.102777777778,0.2,True,,,,,
A4_remove_hierarchical_pooling,20,195,201924,0.102777777778,0.15,True,,,,,
A2_remove_industry_prior,20,196,201925,0.053395061728,0.096296296296,True,,,,,
A4_remove_hierarchical_pooling,20,196,201925,0.053395061728,0.05,False,,,,,
A2_remove_industry_prior,20,197,201926,0.099938271605,0.171851851852,True,,,,,
A4_remove_hierarchical_pooling,20,197,201926,0.099938271605,0.17,True,,,,,
A2_remove_industry_prior,20,198,201927,0.07987654321,0.112592592593,True,,,,,
A4_remove_hierarchical_pooling,20,198,201927,0.07987654321,0.12,True,,,,,
A2_remove_industry_prior,20,199,201928,0.112345679012,0.168148148148,True,,,,,
A4_remove_hierarchical_pooling,20,199,201928,0.112345679012,0.2,True,,,,,
A3_remove_compatibility_mask,1,0,,,,,c1,0.0,0.55,False,True
A3_remove_compatibility_mask,2,0,,,,,c2,0.0,0.5,False,True
A3_remove_compatibility_mask,3,0,,,,,c3,0.0,0.45,False,True
A3_remove_compatibility_mask,4,0,,,,,c4,0.0,0.48,False,True
A6_remove_temporal_decay,80,0,601729,0.248838196051,0.288888888889,True,,,,,
A6_remove_temporal_decay,80,1,601730,0.230635765965,0.316666666667,True,,,,,
A6_remove_temporal_decay,80,2,601731,0.374490047209,0.388888888889,True,,,,,
A6_remove_temporal_decay,80,3,601732,0.239156079034,0.316666666667,True,,,,,
A6_remove_temporal_decay,80,4,601733,0.223702951942,0.266666666667,True,,,,,
A6_remove_temporal_decay,80,5,601734,0.26596973414,0.294444444444,True,,,,,
A6_remove_temporal_decay,80,6,601735,0.264304631656,0.338888888889,True,,,,,
A6_remove_temporal_decay,80,7,601736,0.305551508271,0.388888888889,True,,,,,
A6_remove_temporal_decay,80,8,601737,0.198051100785,0.266666666667,True,,,,,
A6_remove_temporal_decay,80,9,601738,0.281861864841,0.333333333333,True,,,,,
A6_remove_temporal_decay,80,10,601739,0.273186344894,0.333333333333,True,,,,,
A6_remove_temporal_decay,80,11,601740,0.256649017292,0.311111111111,True,,,,,
A6_remove_temporal_decay,80,12,601741,0.257010417462,0.316666666667,True,,,,,
A6_remove_temporal_decay,80,13,601742,0.365530730531,0.4,True,,,,,
A6_remove_temporal_decay,80,14,601743,0.21488553363,0.288888888889,True,,,,,
A6_remove_temporal_decay,80,15,601744,0.207010417462,0.25,True,,,,,
A6_remove_temporal_decay,80,16,601745,0.29855439932,0.344444444444,True,,,,,
A6_remove_temporal_decay,80,17,601746,0.247173093567,0.333333333333,True,,,,,
A6_remove_temporal_decay,80,18,601747,0.281564759598,0.333333333333,True,,,,,
A6_remove_temporal_decay,80,19,601748,0.273483450137,0.327777777778,True,,,,,
A6_remove_temporal_decay,80,20,601749,0.297973497346,0.361111111111,True,,,,,
A6_remove_temporal_decay,80,21,601750,0.256790915658,0.305555555556,True,,,,,
A6_remove_temporal_decay,80,22,601751,0.230997166135,0.305555555556,True,,,,,
A6_remove_temporal_decay,80,23,601752,0.256429515488,0.333333333333,True,,,,,
A6_remove_temporal_decay,80,24,601753,0.306429515488,0.366666666667,True,,,,,
A6_remove_temporal_decay,80,25,601754,0.239595082643,0.305555555556,True,,,,,
A6_remove_temporal_decay,80,26,601755,0.256132410245,0.322222222222,True,,,,,
A6_remove_temporal_decay,80,27,601756,0.256649017292,0.311111111111,True,,,,,
A6_remove_temporal_decay,80,28,601757,0.314446530021,0.383333333333,True,,,,,
A6_remove_temporal_decay,80,29,601758,0.307513715998,0.333333333333,True,,,,,
A6_remove_temporal_decay,80,30,601759,0.323767246869,0.361111111111,True,,,,,
A6_remove_temporal_decay,80,31,601760,0.205487213344,0.294444444444,True,,,,,
A6_remove_temporal_decay,80,32,601761,0.224206250477,0.255555555556,True,,,,,
A6_remove_temporal_decay,80,33,601762,0.264588428387,0.327777777778,True,,,,,
A6_remove_temporal_decay,80,34,601763,0.290317882983,0.333333333333,True,,,,,
A6_remove_temporal_decay,80,35,601764,0.24891579949,0.288888888889,True,,,,,
A6_remove_temporal_decay,80,36,601765,0.330919562697,0.405555555556,True,,,,,
A6_remove_temporal_decay,80,37,601766,0.273547745064,0.316666666667,True,,,,,
A6_remove_temporal_decay,80,38,601767,0.290098381178,0.338888888889,True,,,,,
A6_remove_temporal_decay,80,39,601768,0.256068115318,0.333333333333,True,,,,,
A6_remove_temporal_decay,80,40,601769,0.24855439932,0.294444444444,True,,,,,
A6_remove_temporal_decay,80,41,601770,0.207010417462,0.25,True,,,,,
A6_remove_temporal_decay,80,42,601771,0.256132410245,0.322222222222,True,,,,,
A6_remove_temporal_decay,80,43,601772,0.373909145234,0.405555555556,True,,,,,
A6_remove_temporal_decay,80,44,601773,0.331642363036,0.383333333333,True,,,,,
A6_remove_temporal_decay,80,45,601774,0.248051100785,0.311111111111,True,,,,,
A6_remove_temporal_decay,80,46,601775,0.265388832165,0.311111111111,True,,,,,
A6_remove_temporal_decay,80,47,601776,0.306132410245,0.372222222222,True,,,,,
A6_remove_temporal_decay,80,48,601777,0.282081366645,0.322222222222,True,,,,,
A6_remove_temporal_decay,80,49,601778,0.206649017292,0.261111111111,True,,,,,
A6_remove_temporal_decay,80,50,601779,0.257152315828,0.294444444444,True,,,,,
